鄉鎮市區,交易標的,土地移轉總面積平方公尺,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積.平方公尺.,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯
安平區,房地(土地+建物)+車位,15.4,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,130.66,2,2,1,1,有,7100000,64687,坡道平面,36.36,1000000,57.97,0.0,4.66,1
官田區,房地(土地+建物),132.06,全,三層,透天厝,住家用,鋼筋混凝土構造,179.32,4,2,3,1,無,7860000,43832,,0.0,0,160.92,0.0,18.4,0
楠西區,土地,7565.0,,,其他,,,0.0,0,0,0,1,無,3650000,482,,0.0,0,0.0,0.0,0.0,0
仁德區,房地(土地+建物),77.28,全,四層,透天厝,住家用,鋼筋混凝土構造,184.14,5,2,5,1,無,11880000,64516,,0.0,0,159.42,0.0,24.72,0
安南區,房地(土地+建物)+車位,21.21,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,151.36,3,2,2,1,有,9600000,63405,坡道平面,23.61,1500000,74.22,0.0,10.44,1
安南區,房地(土地+建物)+車位,21.32,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,155.56,3,2,2,1,有,9433439,61860,坡道平面,28.12,1550000,74.5,0.0,9.94,1
安南區,房地(土地+建物)+車位,31.62,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,103.88,3,2,2,1,有,5830000,52637,一樓平面,14.97,1150000,59.55,0.0,5.78,1
安南區,房地(土地+建物),91.96,全,四層,透天厝,住家用,鋼筋混凝土造,189.78,4,2,5,1,無,11497050,60581,,0.0,0,189.78,0.0,0.0,0
安南區,房地(土地+建物),84.1,全,四層,透天厝,住家用,鋼筋混凝土造,181.78,4,2,5,1,無,10991266,60465,,0.0,0,163.75,0.0,18.03,0
安南區,房地(土地+建物),82.42,全,四層,透天厝,住家用,鋼筋混凝土造,153.9,4,3,4,1,無,7160000,46524,,0.0,0,131.35,0.0,22.55,0
安南區,房地(土地+建物),80.62,全,四層,透天厝,住家用,鋼筋混凝土造,151.69,4,3,4,1,無,7100000,46806,,0.0,0,129.55,0.0,22.14,0
安南區,房地(土地+建物),89.08,全,四層,透天厝,住家用,鋼筋混凝土造,154.6,4,3,4,1,無,7300000,47219,,0.0,0,133.64,0.0,20.96,0
山上區,房地(土地+建物),90.0,全,三層,透天厝,住家用,鋼筋混凝土造,171.62,4,2,5,1,無,9100000,53024,,0.0,0,165.21,0.0,6.41,0
安平區,房地(土地+建物)+車位,21.08,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,164.99,3,2,2,1,有,8850000,61805,坡道平面,36.36,900000,77.15,0.0,8.38,1
永康區,房地(土地+建物),36.12,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,76.72,2,2,1,1,有,3780000,49270,,0.0,0,51.62,0.0,3.74,1
永康區,房地(土地+建物),80.0,全,三層,透天厝,住家用,鋼筋混凝土構造,180.96,3,2,4,1,無,12750000,70458,,0.0,0,166.56,0.0,14.4,0
安南區,房地(土地+建物)+車位,20.89,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,141.58,3,2,2,1,有,7680000,55560,坡道機械,14.15,600000,74.5,0.0,9.94,1
仁德區,房地(土地+建物)+車位,37.01,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,118.17,3,2,2,1,有,6700000,55103,一樓平面,13.82,950000,66.14,0.0,8.05,1
安南區,房地(土地+建物),80.83,全,三層,透天厝,住家用,鋼筋混凝土造,161.54,5,1,3,1,無,11470000,71004,,0.0,0,146.21,0.0,15.33,0
安南區,房地(土地+建物),80.62,全,四層,透天厝,住家用,鋼筋混凝土造,151.69,4,3,4,1,無,7000000,46147,,0.0,0,129.55,0.0,22.14,0
安南區,房地(土地+建物),79.25,全,四層,透天厝,住家用,鋼筋混凝土造,152.34,4,3,4,1,無,7000000,45950,,0.0,0,131.47,0.0,20.87,0
安南區,房地(土地+建物),25.93,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,72.59,2,2,2,1,有,3880000,53451,,0.0,0,47.98,0.0,5.27,1
安南區,房地(土地+建物)+車位,20.89,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,141.58,3,2,2,1,有,8380000,61053,坡道平面,14.15,600000,74.5,0.0,9.94,1
安平區,房地(土地+建物)+車位,25.94,十一層,十九層,住宅大樓(11層含以上有電梯),其他,見其他登記事項,212.6,3,2,2,1,有,14600000,73617,坡道平面,36.01,1600000,0.0,0.0,0.0,1
安平區,房地(土地+建物)+車位,15.13,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,129.0,2,2,1,1,有,7200000,66386,坡道平面,36.36,1050000,56.96,0.0,4.66,1
安南區,房地(土地+建物)+車位,20.89,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,153.71,3,2,2,1,有,9080000,62037,坡道機械,28.3,1300000,73.7,0.0,9.44,1
東區,房地(土地+建物),145.78,全,四層,透天厝,住家用,鋼筋混凝土構造,310.38,4,2,6,1,無,39000000,125652,,0.0,0,286.96,0.0,23.42,1
麻豆區,房地(土地+建物),89.78,全,四層,透天厝,住家用,鋼筋混凝土構造,225.78,4,2,5,1,有,13810000,61166,,0.0,0,204.13,0.0,21.65,0
麻豆區,房地(土地+建物),91.36,全,四層,透天厝,住家用,鋼筋混凝土構造,219.31,4,2,5,1,有,13850000,63153,,0.0,0,200.79,0.0,18.52,0
麻豆區,房地(土地+建物),93.63,全,四層,透天厝,住家用,鋼筋混凝土構造,217.84,4,2,5,1,有,13820000,63441,,0.0,0,199.32,0.0,18.52,0
山上區,房地(土地+建物),90.0,全,三層,透天厝,住家用,鋼筋混凝土造,169.41,4,2,5,1,無,9080000,53598,,0.0,0,165.21,0.0,4.2,0
安南區,房地(土地+建物)+車位,20.83,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,149.03,3,2,2,1,有,9180000,61234,坡道平面,23.61,1500000,73.7,0.0,9.44,1
安南區,房地(土地+建物)+車位,21.46,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,153.1,3,2,2,1,有,9600000,62553,坡道平面,23.61,1500000,76.1,0.0,9.67,1
安南區,房地(土地+建物),80.72,全,四層,透天厝,住家用,鋼筋混凝土造,152.34,4,3,4,1,無,7000000,45950,,0.0,0,131.47,0.0,20.87,0
永康區,房地(土地+建物),28.32,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,77.4,2,2,1,1,有,5360000,69251,,0.0,0,47.28,0.0,6.26,1
安南區,房地(土地+建物),104.76,全,四層,透天厝,住家用,鋼筋混凝土造,206.15,3,2,3,1,無,10380000,50352,,0.0,0,189.17,0.0,16.98,0
麻豆區,房地(土地+建物),89.07,全,四層,透天厝,住家用,鋼筋混凝土構造,219.31,4,2,5,1,有,13600000,62013,,0.0,0,200.79,0.0,18.52,0
麻豆區,房地(土地+建物),88.35,全,四層,透天厝,住家用,鋼筋混凝土構造,219.31,4,2,5,1,有,13550000,61785,,0.0,0,200.79,0.0,18.52,0
麻豆區,房地(土地+建物),93.12,全,四層,透天厝,住家用,鋼筋混凝土構造,219.31,4,2,5,1,有,13770000,62788,,0.0,0,200.79,0.0,18.52,0
安定區,房地(土地+建物),38.91,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,125.21,3,2,2,1,有,5850000,46722,,0.0,0,78.27,0.0,7.72,1
安定區,房地(土地+建物),30.17,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,97.68,2,2,2,1,有,4030000,41257,,0.0,0,60.22,0.0,7.04,1
安定區,房地(土地+建物),30.43,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,98.91,2,2,2,1,有,4560000,46103,,0.0,0,61.52,0.0,6.71,1
安定區,房地(土地+建物),30.56,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,99.27,2,2,2,1,有,4620000,46540,,0.0,0,61.64,0.0,6.82,1
麻豆區,房地(土地+建物),93.22,全,四層,透天厝,住家用,鋼筋混凝土構造,219.31,4,2,5,1,有,13770000,62788,,0.0,0,200.79,0.0,18.52,0
麻豆區,房地(土地+建物),93.42,全,四層,透天厝,住家用,鋼筋混凝土構造,217.84,4,2,5,1,有,13770000,63212,,0.0,0,199.32,0.0,18.52,0
麻豆區,房地(土地+建物),93.3,全,四層,透天厝,住家用,鋼筋混凝土構造,219.31,4,2,5,1,有,13770000,62788,,0.0,0,200.79,0.0,18.52,0
西港區,房地(土地+建物),95.21,全,三層,透天厝,住家用,鋼筋混凝土造,158.14,4,2,4,1,無,8080000,51094,,0.0,0,131.34,0.0,26.8,0
西港區,房地(土地+建物),100.39,全,三層,透天厝,住家用,鋼筋混凝土造,159.19,4,2,4,1,無,8000000,50254,,0.0,0,139.3,0.0,19.89,0
安定區,房地(土地+建物),38.91,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,125.21,3,2,2,1,有,5850000,46722,,0.0,0,78.27,0.0,7.72,1
安定區,房地(土地+建物),30.43,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,98.6,2,2,2,1,有,4780000,48479,,0.0,0,61.21,0.0,6.71,1
仁德區,房地(土地+建物)+車位,37.57,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,119.82,3,2,2,1,有,6880000,55943,一樓平面,13.82,950000,67.87,0.0,7.49,1
仁德區,房地(土地+建物)+車位,37.76,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,120.33,3,2,2,1,有,6860000,55488,一樓平面,13.82,950000,68.23,0.0,7.49,1
山上區,房地(土地+建物),107.95,全,三層,透天厝,住家用,鋼筋混凝土造,169.41,4,2,5,1,無,9560000,56431,,0.0,0,165.21,0.0,4.2,0
安定區,房地(土地+建物),38.91,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,125.21,3,2,2,1,有,5750000,45923,,0.0,0,78.27,0.0,7.72,1
安定區,房地(土地+建物),30.56,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,99.27,2,2,2,1,有,4560000,45935,,0.0,0,61.64,0.0,6.82,1
安南區,房地(土地+建物),105.98,全,三層,透天厝,住家用,鋼筋混凝土造,164.07,4,2,4,1,無,8800000,53636,,0.0,0,150.98,0.0,13.09,0
新市區,房地(土地+建物)+車位,27.42,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,103.37,2,2,2,1,有,4850000,46919,一樓平面,26.47,0,55.46,0.0,5.63,1
安南區,房地(土地+建物),82.39,全,四層,透天厝,住家用,鋼筋混凝土造,160.89,4,2,4,1,無,7530000,46802,,0.0,0,139.66,0.0,21.23,0
安平區,房地(土地+建物)+車位,11.42,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,121.93,0,0,0,0,有,8600000,77104,坡道平面,32.44,1700000,53.18,2.88,3.86,1
安南區,房地(土地+建物),92.66,全,四層,透天厝,住家用,鋼筋混凝土造,197.66,4,2,4,1,無,13800000,69817,,0.0,0,157.56,0.0,40.1,0
安平區,房地(土地+建物)+車位,10.83,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,115.39,0,0,0,0,有,8000000,76466,坡道機械,24.5,1050000,54.9,2.04,3.96,1
安平區,房地(土地+建物)+車位,9.03,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,96.35,0,0,0,0,有,6900000,81420,坡道機械,24.5,1050000,41.51,3.51,3.14,1
六甲區,房地(土地+建物),95.34,全,三層,透天厝,住家用,鋼筋混凝土構造,159.99,4,2,3,1,無,6980000,43628,,0.0,0,148.75,0.0,11.24,0
學甲區,房地(土地+建物),125.89,全,三層,透天厝,住家用,鋼筋混凝土造,188.48,5,2,3,1,無,8650000,45893,,0.0,0,180.87,0.0,7.61,0
西港區,房地(土地+建物),127.17,全,三層,透天厝,住家用,鋼筋混凝土造,178.05,5,2,3,1,無,7750000,43527,,0.0,0,163.48,0.0,14.57,0
安南區,房地(土地+建物),83.71,全,四層,透天厝,住家用,鋼筋混凝土造,160.89,4,2,4,1,無,7510000,46678,,0.0,0,139.66,0.0,21.23,0
六甲區,房地(土地+建物),124.51,全,三層,透天厝,住家用,鋼筋混凝土構造,161.03,4,2,3,1,無,7400000,45954,,0.0,0,149.89,0.0,11.14,0
安平區,房地(土地+建物)+車位,16.21,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,134.73,2,2,1,1,有,6600000,57944,坡道平面,36.36,900000,61.05,0.0,4.34,1
安平區,房地(土地+建物)+車位,10.69,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,113.99,0,0,0,0,有,8000000,76545,坡道機械,24.5,1150000,53.18,2.88,3.86,1
安平區,房地(土地+建物)+車位,9.06,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,96.59,0,0,0,0,有,7100000,83923,坡道機械,24.5,1050000,41.51,3.62,3.14,1
安平區,房地(土地+建物)+車位,9.06,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,96.59,0,0,0,0,有,6880000,80871,坡道機械,24.5,1050000,41.51,3.62,3.14,1
柳營區,房地(土地+建物),103.89,全,三層,透天厝,住家用,鋼筋混凝土造,132.7,4,2,3,1,無,6880000,51846,,0.0,0,101.26,0.0,31.44,0
柳營區,房地(土地+建物),109.89,全,三層,透天厝,住家用,鋼筋混凝土造,142.8,4,2,3,1,無,7700000,53922,,0.0,0,115.36,0.0,27.44,0
柳營區,房地(土地+建物),109.89,全,三層,透天厝,住家用,鋼筋混凝土造,142.8,4,2,3,1,無,7700000,53922,,0.0,0,115.36,0.0,27.44,0
仁德區,房地(土地+建物),80.35,全,四層,透天厝,住家用,鋼筋混凝土構造,206.3,5,2,5,1,無,13800000,66893,,0.0,0,177.22,0.0,29.08,0
佳里區,房地(土地+建物)+車位,50.7,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,127.05,3,2,2,1,有,6050000,49180,一樓平面,20.3,800000,76.01,0.0,10.15,1
佳里區,房地(土地+建物)+車位,49.42,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,124.27,3,2,2,1,有,6000000,50014,一樓平面,20.3,800000,75.96,0.0,7.97,1
佳里區,房地(土地+建物)+車位,49.42,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,124.27,3,2,2,1,有,5800000,48091,一樓平面,20.3,800000,75.96,0.0,7.97,1
佳里區,房地(土地+建物)+車位,50.3,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,126.09,3,2,2,1,有,6000000,49154,一樓平面,20.3,800000,75.96,0.0,9.44,1
佳里區,房地(土地+建物)+車位,50.7,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,127.05,3,2,2,1,有,5750000,46370,一樓平面,20.3,800000,76.01,0.0,10.15,1
佳里區,房地(土地+建物)+車位,44.59,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,113.66,3,2,2,1,有,5550000,50878,一樓平面,20.3,800000,69.0,0.0,6.36,1
安南區,房地(土地+建物),82.82,全,四層,透天厝,住家用,鋼筋混凝土造,187.19,4,2,5,1,無,10836519,57890,,0.0,0,187.19,0.0,0.0,0
安平區,房地(土地+建物)+車位,15.4,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,131.97,2,2,1,1,有,6830000,62348,坡道平面,37.66,950000,57.97,0.0,4.66,1
安南區,房地(土地+建物)+車位,25.93,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,87.56,2,2,2,1,有,4980000,56875,一樓平面,0.0,1100000,47.98,0.0,5.27,1
安南區,房地(土地+建物),25.93,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,72.59,2,2,2,1,有,3680000,50696,,0.0,0,47.98,0.0,5.27,1
安定區,房地(土地+建物),26.22,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,77.73,2,2,2,1,有,3380000,43484,,0.0,0,52.8,0.0,8.06,1
山上區,房地(土地+建物),96.3,全,三層,透天厝,住家用,鋼筋混凝土造,169.41,4,2,5,1,無,9130000,53893,,0.0,0,165.21,0.0,4.2,0
新市區,房地(土地+建物),283.64,全,一層,透天厝,工業用,鋼骨構造有牆,161.27,0,0,2,1,有,12600000,78130,,0.0,0,161.27,0.0,0.0,0
安南區,房地(土地+建物)+車位,31.62,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,103.88,3,2,2,1,有,5850000,52525,一樓平面,14.97,1180000,59.55,0.0,5.78,1
安南區,房地(土地+建物)+車位,25.93,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,87.56,2,2,2,1,有,4980000,53451,一樓平面,14.97,1100000,47.98,0.0,5.27,1
安南區,房地(土地+建物)+車位,31.62,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,103.88,3,2,2,1,有,5850000,52862,一樓平面,14.97,1150000,59.55,0.0,5.78,1
仁德區,土地,4754.45,,,其他,,,0.0,0,0,0,1,無,143822000,30250,,0.0,0,0.0,0.0,0.0,0
麻豆區,房地(土地+建物),96.03,全,三層,透天厝,住家用,鋼筋混凝土構造,204.93,5,2,5,1,無,11880000,57971,,0.0,0,192.19,0.0,12.74,0
安南區,房地(土地+建物),82.82,全,四層,透天厝,住家用,鋼筋混凝土造,187.19,3,2,4,1,無,10976164,58636,,0.0,0,187.19,0.0,0.0,0
安定區,土地,149.79,,,其他,,,0.0,0,0,0,1,無,11086900,74016,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物)+車位,34.36,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,108.24,3,2,2,1,有,6800000,56423,一樓平面,8.99,1200000,65.55,0.0,5.54,1
安南區,房地(土地+建物)+車位,25.93,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,87.56,2,2,2,1,有,4900000,52349,一樓平面,14.97,1100000,47.98,0.0,5.27,1
仁德區,房地(土地+建物),90.36,全,四層,透天厝,住家用,鋼筋混凝土構造,180.23,5,2,5,1,無,13900000,77124,,0.0,0,162.98,0.0,17.25,0
安南區,房地(土地+建物),25.93,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,72.59,2,2,2,1,有,3800000,52349,,0.0,0,47.98,0.0,5.27,1
中西區,房地(土地+建物),114.12,全,四層,透天厝,住家用,鋼筋混凝土構造,300.28,4,2,5,1,有,24050000,80092,,0.0,0,276.39,0.0,23.46,1
安平區,房地(土地+建物)+車位,21.35,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,167.57,3,2,2,1,有,9100000,61733,坡道平面,36.36,1000000,79.53,0.0,7.6,1
安南區,房地(土地+建物),25.93,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,72.59,2,2,2,1,有,3850000,53038,,0.0,0,47.98,0.0,5.27,1
安南區,房地(土地+建物),77.77,全,四層,透天厝,住家用,鋼筋混凝土造,152.34,4,3,4,1,無,6950000,45622,,0.0,0,131.47,0.0,20.87,0
仁德區,房地(土地+建物),96.21,全,四層,透天厝,住家用,鋼筋混凝土構造,185.36,5,2,5,1,無,14380000,77579,,0.0,0,167.21,0.0,18.15,0
仁德區,房地(土地+建物)+車位,43.27,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,131.56,3,2,2,1,有,7110000,52588,升降機械,11.57,800000,79.48,0.0,9.35,1
新市區,房地(土地+建物),283.64,全,一層,透天厝,工業用,鋼骨構造有牆,161.27,0,0,2,1,有,12520000,77634,,0.0,0,161.27,0.0,0.0,0
麻豆區,房地(土地+建物),93.02,全,四層,透天厝,住家用,鋼筋混凝土構造,222.57,4,2,5,1,有,13770000,61868,,0.0,0,203.67,0.0,18.9,0
仁德區,房地(土地+建物)+車位,37.81,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,120.45,3,2,2,1,有,6680000,53737,一樓平面,13.82,950000,66.14,0.0,9.68,1
新市區,房地(土地+建物),78.3,全,三層,透天厝,住家用,鋼筋混凝土造,151.91,4,2,4,1,無,8850000,58258,,0.0,0,126.73,0.0,24.99,0
麻豆區,房地(土地+建物),90.37,全,四層,透天厝,住家用,鋼筋混凝土構造,219.31,4,2,5,1,有,13700000,62469,,0.0,0,200.79,0.0,18.52,0
安南區,房地(土地+建物)+車位,25.93,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,94.21,2,2,2,1,有,4950000,50696,一樓平面,21.62,1270000,47.98,0.0,5.27,1
安南區,房地(土地+建物)+車位,31.62,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,103.88,3,2,2,1,有,5880000,53762,一樓平面,14.97,1100000,59.55,0.0,5.78,1
新市區,房地(土地+建物),73.3,全,三層,透天厝,住家用,鋼筋混凝土造,138.97,4,2,4,1,無,8660000,62316,,0.0,0,114.27,0.0,24.51,0
新市區,房地(土地+建物),78.3,全,三層,透天厝,住家用,鋼筋混凝土造,151.58,4,2,4,1,無,8850000,58385,,0.0,0,126.4,0.0,24.99,0
新市區,房地(土地+建物),84.3,全,三層,透天厝,住家用,鋼筋混凝土造,161.83,4,2,4,1,無,9380000,57962,,0.0,0,143.59,0.0,18.05,0
新市區,房地(土地+建物),97.3,全,三層,透天厝,住家用,鋼筋混凝土造,159.38,4,2,4,1,無,9800000,61488,,0.0,0,140.25,0.0,18.94,0
新市區,房地(土地+建物),81.3,全,三層,透天厝,住家用,鋼筋混凝土造,152.87,4,2,4,1,無,9050000,59201,,0.0,0,129.7,0.0,22.98,0
新市區,房地(土地+建物),74.3,全,三層,透天厝,住家用,鋼筋混凝土造,138.52,4,2,4,1,無,8380000,60497,,0.0,0,125.19,0.0,13.14,0
新市區,房地(土地+建物),72.3,全,三層,透天厝,住家用,鋼筋混凝土造,139.87,4,2,4,1,無,8180000,58483,,0.0,0,122.1,0.0,17.58,0
新市區,房地(土地+建物),76.3,全,三層,透天厝,住家用,鋼筋混凝土造,146.34,4,2,4,1,無,8650000,59109,,0.0,0,126.0,0.0,20.15,0
新市區,房地(土地+建物),73.3,全,三層,透天厝,住家用,鋼筋混凝土造,140.87,4,2,4,1,無,8600000,61049,,0.0,0,116.48,0.0,24.2,0
新市區,房地(土地+建物),78.3,全,三層,透天厝,住家用,鋼筋混凝土造,151.91,4,2,4,1,無,8850000,58258,,0.0,0,126.73,0.0,24.99,0
山上區,房地(土地+建物),90.0,全,三層,透天厝,住家用,鋼筋混凝土造,171.62,4,2,5,1,無,9080000,52908,,0.0,0,165.21,0.0,6.41,0
安南區,房地(土地+建物)+車位,20.6,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,139.56,3,2,2,1,有,7550000,54621,坡道機械,14.15,700000,73.7,0.0,9.44,1
歸仁區,房地(土地+建物),92.83,全,四層,透天厝,住家用,鋼筋混凝土構造,161.18,5,2,3,1,有,9380000,58196,,0.0,0,142.6,0.0,18.58,0
新市區,房地(土地+建物),96.3,全,三層,透天厝,住家用,鋼筋混凝土造,155.14,4,2,4,1,無,9650000,62202,,0.0,0,138.82,0.0,16.13,0
新市區,房地(土地+建物),82.3,全,三層,透天厝,住家用,鋼筋混凝土造,159.31,4,2,4,1,無,9080000,56996,,0.0,0,141.55,0.0,17.57,0
新市區,房地(土地+建物),82.3,全,三層,透天厝,住家用,鋼筋混凝土造,159.31,4,2,4,1,無,8900000,55866,,0.0,0,141.55,0.0,17.57,0
新市區,房地(土地+建物),82.3,全,三層,透天厝,住家用,鋼筋混凝土造,159.31,4,2,4,1,無,8980000,56368,,0.0,0,141.55,0.0,17.57,0
新市區,房地(土地+建物),82.3,全,三層,透天厝,住家用,鋼筋混凝土造,159.31,4,2,4,1,無,9150000,57435,,0.0,0,141.55,0.0,17.57,0
安南區,房地(土地+建物)+車位,18.89,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,140.32,3,2,2,1,有,6980000,53387,坡道平面,30.18,1100000,67.52,0.0,6.85,1
麻豆區,房地(土地+建物),91.12,全,四層,透天厝,住家用,鋼筋混凝土構造,219.31,4,2,5,1,有,13680000,62377,,0.0,0,200.79,0.0,18.52,0
新市區,房地(土地+建物),75.3,全,三層,透天厝,住家用,鋼筋混凝土造,149.0,4,2,4,1,無,8700000,58389,,0.0,0,123.0,0.0,25.81,0
新市區,房地(土地+建物),78.3,全,三層,透天厝,住家用,鋼筋混凝土造,151.58,4,2,4,1,無,8850000,58385,,0.0,0,126.4,0.0,24.99,0
南區,房地(土地+建物)+車位,24.75,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,155.18,3,2,2,1,有,9100000,58515,坡道平面,23.59,1400000,74.44,4.17,7.81,1
山上區,房地(土地+建物),90.0,全,三層,透天厝,住家用,鋼筋混凝土造,171.62,4,2,5,1,無,9080000,52908,,0.0,0,165.21,0.0,6.41,0
山上區,房地(土地+建物),113.77,全,三層,透天厝,住家用,鋼筋混凝土造,171.62,5,2,5,1,無,9750000,56812,,0.0,0,165.21,0.0,6.41,0
安平區,房地(土地+建物)+車位,10.83,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,115.39,0,0,0,0,有,7950000,75916,坡道機械,24.5,1050000,54.9,2.04,3.96,1
安南區,房地(土地+建物)+車位,29.61,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,160.48,3,2,2,1,有,8980000,55453,坡道平面,24.69,1450000,79.52,0.0,11.62,1
永康區,房地(土地+建物),178.0,全,五層,透天厝,住商用,鋼筋混凝土構造,475.46,6,4,5,1,無,72000000,151432,,0.0,0,434.92,0.0,40.54,1
安平區,房地(土地+建物)+車位,9.03,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,96.35,0,0,0,0,有,7010000,82951,坡道機械,24.5,1050000,41.51,3.51,3.14,1
佳里區,房地(土地+建物)+車位,35.63,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,125.14,3,2,2,1,有,4800000,39440,一樓平面,23.72,800000,69.11,0.0,7.24,1
西港區,房地(土地+建物),134.69,全,四層,透天厝,住商用,鋼筋混凝土造,213.03,5,2,6,1,無,11000000,51636,,0.0,0,192.56,0.0,20.47,0
柳營區,房地(土地+建物),103.5,全,三層,透天厝,住家用,鋼筋混凝土造,146.58,4,2,3,1,無,7900000,53895,,0.0,0,117.46,0.0,29.12,0
柳營區,房地(土地+建物),97.5,全,三層,透天厝,住家用,鋼筋混凝土造,130.47,4,2,3,1,無,6880000,52732,,0.0,0,99.48,0.0,30.99,0
柳營區,房地(土地+建物),97.5,全,三層,透天厝,住家用,鋼筋混凝土造,130.47,4,2,3,1,無,6880000,52732,,0.0,0,99.48,0.0,30.99,0
安平區,房地(土地+建物)+車位,16.75,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,138.42,2,2,1,1,有,6750000,56829,坡道平面,36.36,950000,60.23,0.0,7.65,1
南區,土地,260.0,,,其他,,,0.0,0,0,0,1,無,10438000,40146,,0.0,0,0.0,0.0,0.0,0
歸仁區,房地(土地+建物),92.83,全,四層,透天厝,住家用,鋼筋混凝土構造,161.24,5,2,3,1,有,9700000,60159,,0.0,0,142.75,0.0,18.49,0
