鄉鎮市區,交易標的,土地移轉總面積平方公尺,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積.平方公尺.,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯
士林區,房地(土地+建物),34.43,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,155.48,4,2,2,1,無,28500000,183303,,0.0,0,137.25,0.0,18.23,1
北投區,房地(土地+建物),8.0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,61.11,2,1,1,1,有,7400000,121093,,0.0,0,43.91,8.68,0.0,1
士林區,房地(土地+建物),15.75,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,46.26,3,1,1,1,無,5200000,112408,,0.0,0,40.85,0.0,5.41,0
北投區,房地(土地+建物),24.61,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,107.58,3,2,1,1,有,18300000,170106,,0.0,0,54.01,10.7,5.78,1
士林區,房地(土地+建物),35.25,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,97.2,3,1,1,1,無,8200000,84362,,0.0,0,89.1,0.0,8.1,0
北投區,房地(土地+建物),27.8,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,114.43,3,2,1,1,無,12800000,111859,,0.0,0,80.48,12.28,0.0,0
大安區,房地(土地+建物),8.54,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,74.29,3,2,2,1,有,5000000,67304,,0.0,0,45.53,0.0,14.86,1
大安區,房地(土地+建物),8.54,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,74.29,3,2,2,1,有,5000000,67304,,0.0,0,45.53,0.0,14.86,1
大安區,房地(土地+建物),10.74,十八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,166.62,4,2,2,1,有,39000000,234066,,0.0,0,138.02,0.0,20.23,1
大安區,房地(土地+建物),33.25,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,85.76,2,2,1,1,無,16500000,192397,,0.0,0,85.76,0.0,0.0,0
大安區,房地(土地+建物),2.99,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,34.81,1,1,1,1,有,11280000,324045,,0.0,0,21.09,1.54,0.0,1
大同區,房地(土地+建物),24.25,一層，騎樓,四層,公寓(5樓含以下無電梯),住商用,加強磚造,75.58,0,0,0,0,無,10000000,132310,,0.0,0,75.58,0.0,0.0,0
大同區,房地(土地+建物),42.25,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,130.86,2,2,1,1,無,7856851,60040,,0.0,0,105.31,0.0,25.55,0
中山區,房地(土地+建物)+車位,47.09,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,155.27,3,2,2,1,有,31000000,199652,坡道平面,0.0,0,77.31,0.0,8.22,1
中山區,土地,273.02,,,其他,,,0.0,0,0,0,1,無,226060560,828000,,0.0,0,0.0,0.0,0.0,0
中山區,房地(土地+建物),3.37,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,40.74,1,1,1,1,有,5500000,135002,,0.0,0,33.25,0.0,0.0,1
中山區,房地(土地+建物)+車位,47.45,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,208.98,4,2,2,1,有,46580000,222892,升降機械,22.0,0,102.72,12.43,10.41,1
中山區,車位,0.32,地下二層,五層,其他,停車空間,鋼筋混凝土造,99.85,0,0,0,1,無,1090000,,升降平面,99.58,1090000,0.0,0.0,0.0,1
中山區,土地,51.9,,,其他,,,0.0,0,0,0,1,無,3400488,65520,,0.0,0,0.0,0.0,0.0,0
信義區,房地(土地+建物),29.9,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,112.54,2,2,1,1,無,23500000,208815,,0.0,0,95.66,0.0,10.34,0
松山區,車位,0.59,地下三層,十五層,其他,防空避難室兼停車場,鋼筋混凝土造,49.15,0,0,0,1,有,4650000,,坡道平面,49.14,4650000,0.0,0.0,0.0,1
松山區,房地(土地+建物),7.39,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,90.76,1,1,1,1,有,20500000,225870,,0.0,0,42.94,13.05,0.0,1
信義區,房地(土地+建物),25.15,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,115.25,3,2,2,1,無,12500000,108460,,0.0,0,88.24,1.73,11.58,1
士林區,房地(土地+建物),21.25,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,78.59,3,2,1,1,無,14200000,180685,,0.0,0,78.59,0.0,0.0,0
大安區,房地(土地+建物),6.43,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,30.09,1,1,1,1,有,13900000,461947,,0.0,0,13.41,2.57,0.0,1
大安區,房地(土地+建物)+車位,50.91,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,406.05,5,2,2,1,有,100000000,246275,坡道平面,116.7,0,166.74,14.85,21.39,1
大安區,房地(土地+建物)+車位,35.54,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,218.04,0,0,0,0,有,69900000,360274,其他,30.96,2500000,99.42,5.16,13.65,1
士林區,房地(土地+建物),14.8,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,60.35,0,0,0,0,無,3000000,49710,,0.0,0,44.89,0.0,11.33,0
松山區,房地(土地+建物),15.61,二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,182.68,3,2,2,1,有,31280000,171228,,0.0,0,136.5,0.0,21.97,1
信義區,土地,0.01,,,其他,,,0.0,0,0,0,1,無,302,0,,0.0,0,0.0,0.0,0.0,0
南港區,房地(土地+建物),21.0,四層，陽台,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,70.1,4,2,2,1,無,12600000,179743,,0.0,0,70.1,0.0,0.0,0
南港區,房地(土地+建物)+車位,40.37,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,99.56,2,1,1,1,有,13000000,130575,坡道機械,0.0,0,39.28,0.0,5.2,1
信義區,車位,0.36,地下五層，地下六層,二十一層,其他,停車空間,鋼骨造,40.08,0,0,0,1,有,2800000,,坡道平面,40.08,2800000,0.0,0.0,0.0,1
信義區,房地(土地+建物)+車位,5.06,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,75.06,1,0,1,1,有,20480000,403998,坡道平面,32.04,3100000,24.58,0.0,4.89,1
南港區,房地(土地+建物),4.09,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,33.26,1,1,1,1,有,9500000,285628,,0.0,0,20.66,0.0,0.0,1
信義區,房地(土地+建物),8.53,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,51.39,1,1,1,1,有,15000000,291886,,0.0,0,29.13,1.67,3.27,1
松山區,房地(土地+建物),29.25,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,85.69,1,1,1,1,無,30000000,350099,,0.0,0,85.69,0.0,0.0,0
內湖區,房地(土地+建物)+車位,33.69,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,158.51,3,2,2,1,有,30150000,190209,坡道平面,0.0,0,115.71,0.0,8.49,1
中山區,房地(土地+建物),4.31,十二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,45.24,0,0,0,0,有,7248800,160265,,0.0,0,33.16,0.0,0.0,1
中山區,房地(土地+建物),4.89,十二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,51.53,0,0,0,0,有,8300000,161071,,0.0,0,31.73,7.98,0.0,1
中山區,房地(土地+建物),6.35,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,62.19,2,1,1,1,有,17200000,276572,,0.0,0,40.43,2.45,0.0,1
中山區,房地(土地+建物)+車位,51.66,五層，電梯樓梯間,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,209.67,3,2,2,1,有,50500000,240866,坡道平面,0.0,0,172.14,0.77,13.27,1
大同區,房地(土地+建物)+車位,20.01,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,174.34,3,1,2,1,有,27500000,157738,坡道平面,32.11,0,82.13,7.32,5.14,1
中正區,房地(土地+建物)+車位,14.92,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,152.69,3,2,2,1,有,18000000,117886,坡道平面,37.99,0,81.32,0.0,10.91,1
文山區,房地(土地+建物),16.46,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,55.47,2,1,1,1,無,8800000,158644,,0.0,0,46.43,0.0,9.04,0
大安區,房地(土地+建物),17.66,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,115.61,3,2,2,1,有,30000000,259493,,0.0,0,82.01,7.11,12.02,1
大安區,房地(土地+建物),18.88,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,143.36,4,2,2,1,有,38800000,270647,,0.0,0,105.31,0.0,17.33,1
北投區,房地(土地+建物),8.9,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,44.53,1,1,1,1,有,6700000,150460,,0.0,0,25.02,0.37,1.43,1
士林區,房地(土地+建物),25.05,一層,五層,公寓(5樓含以下無電梯),其他,鋼筋混凝土造,87.98,3,2,1,1,無,15380000,174812,,0.0,0,70.44,8.11,0.0,0
士林區,房地(土地+建物)+車位,53.85,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,291.5,0,0,0,0,有,49680000,211860,升降平面,68.9,2520000,118.74,9.94,13.38,1
北投區,房地(土地+建物)+車位,26.1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,139.37,4,2,2,1,有,28880000,207218,坡道平面,0.0,2500000,104.55,9.2,7.06,1
北投區,房地(土地+建物),28.01,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,148.73,3,2,2,1,有,25600000,172124,,0.0,0,113.55,0.65,14.61,1
士林區,房地(土地+建物)+車位,68.24,五層，電梯樓梯間,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,269.01,4,2,2,1,有,51500000,191443,升降平面,0.0,0,155.27,0.0,23.53,1
士林區,房地(土地+建物),27.5,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,72.83,4,1,1,1,無,12000000,164767,,0.0,0,72.83,0.0,0.0,0
南港區,土地,63.0,,,其他,,,0.0,0,0,0,1,無,21348180,338860,,0.0,0,0.0,0.0,0.0,0
南港區,房地(土地+建物),27.47,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,96.97,3,2,2,1,無,14000000,144375,,0.0,0,80.8,0.0,7.33,0
信義區,房地(土地+建物),27.46,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,94.66,3,2,2,1,無,17000000,179590,,0.0,0,79.99,0.0,6.6,0
信義區,房地(土地+建物),9.02,二層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,53.96,1,1,1,1,有,18600000,344700,,0.0,0,31.36,0.0,3.16,1
信義區,房地(土地+建物),23.14,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,108.57,3,2,2,1,有,23600000,217371,,0.0,0,81.18,0.0,14.37,1
松山區,房地(土地+建物),6.71,六層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,27.48,0,0,0,0,無,7000000,254731,,0.0,0,27.48,0.0,0.0,1
南港區,房地(土地+建物)+車位,27.43,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,165.2,3,2,2,1,有,28800000,174334,坡道平面,15.0,0,75.28,1.26,8.03,1
中山區,房地(土地+建物),7.66,二層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,66.98,2,1,1,1,有,10680000,159451,,0.0,0,43.2,1.26,0.0,1
內湖區,房地(土地+建物),23.15,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,127.81,3,2,2,1,有,28980000,226743,,0.0,0,88.34,1.27,10.56,1
中山區,房地(土地+建物),20.24,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,82.54,1,2,1,1,有,18700000,226557,,0.0,0,43.21,3.27,0.0,1
內湖區,車位,0.84,,,其他,,,41.04,0,0,0,1,有,2900000,,坡道平面,41.04,2900000,0.0,0.0,0.0,1
中山區,房地(土地+建物),6.29,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,66.03,2,2,1,1,有,8600000,130244,,0.0,0,50.89,0.0,3.01,1
中山區,房地(土地+建物)+車位,30.23,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,274.06,4,2,2,1,有,46000000,167846,坡道平面,88.46,0,115.22,0.0,12.71,1
內湖區,房地(土地+建物),38.7,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,137.22,3,2,2,1,無,12000000,87451,,0.0,0,119.88,0.0,14.46,0
內湖區,房地(土地+建物),31.0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,71.16,4,0,4,1,無,11200000,157392,,0.0,0,66.88,0.0,4.28,0
中山區,房地(土地+建物),16.47,八層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,59.21,1,1,1,1,有,15880000,268198,,0.0,0,33.12,1.76,3.4,1
中山區,房地(土地+建物)+車位,9.81,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,135.04,2,1,1,1,有,25560000,189277,升降平面,40.5,0,52.32,3.97,6.45,1
內湖區,房地(土地+建物),29.29,一層，停車場,五層,公寓(5樓含以下無電梯),其他,鋼筋混凝土造,102.75,4,2,2,1,無,16800000,163504,,0.0,0,87.97,14.78,0.0,0
中山區,房地(土地+建物),8.47,三層,六層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,37.09,1,1,1,1,有,9580000,258291,,0.0,0,15.3,1.71,4.05,1
萬華區,房地(土地+建物),47.94,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,136.12,3,2,2,1,無,14000000,102850,,0.0,0,105.64,0.0,16.06,0
萬華區,房地(土地+建物),13.52,四層,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,103.6,3,2,1,1,無,14880000,143629,,0.0,0,98.88,0.0,4.72,1
大同區,房地(土地+建物),5.21,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,53.71,0,0,0,0,有,8300000,154534,,0.0,0,38.0,0.0,6.48,1
萬華區,房地(土地+建物),15.99,三層,九層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,123.31,3,2,2,1,有,16900000,137053,,0.0,0,87.33,0.0,10.25,1
萬華區,房地(土地+建物),2.99,九層,十一層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,26.94,0,1,1,1,有,5000000,185598,,0.0,0,21.92,0.0,0.0,1
文山區,土地,5200.7,,,其他,,,0.0,0,0,0,1,無,183238647,35233,,0.0,0,0.0,0.0,0.0,0
文山區,房地(土地+建物)+車位,43.47,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,259.48,4,2,2,1,有,34500000,171096,坡道平面,72.45,2500000,112.11,0.0,10.85,1
文山區,房地(土地+建物),25.46,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,78.29,3,2,1,1,無,13100000,167327,,0.0,0,72.85,0.0,5.44,0
文山區,房地(土地+建物)+車位,10.86,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,78.37,2,1,1,1,有,12200000,155672,塔式車位,0.0,0,30.87,8.56,0.93,1
文山區,房地(土地+建物)+車位,23.15,十層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,318.69,3,2,2,1,有,63800000,200195,坡道平面,28.1,0,140.98,16.23,12.37,1
文山區,房地(土地+建物),27.38,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,96.69,3,2,2,1,無,17550000,181508,,0.0,0,82.36,1.3,13.03,0
中正區,房地(土地+建物),25.22,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,133.94,4,2,2,1,無,22300000,166492,,0.0,0,100.35,0.0,6.97,1
文山區,房地(土地+建物),11.21,三層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,59.51,2,1,1,1,有,12370000,207864,,0.0,0,38.24,0.79,0.0,1
文山區,房地(土地+建物),40.5,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,87.46,3,2,1,1,無,13200000,150926,,0.0,0,87.46,0.0,0.0,0
文山區,房地(土地+建物),15.77,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,70.15,2,1,1,1,有,12500000,178190,,0.0,0,43.51,1.39,3.14,1
中正區,房地(土地+建物),9.65,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,50.02,1,1,1,1,有,12000000,239904,,0.0,0,38.17,0.0,4.77,1
文山區,房地(土地+建物),17.49,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,99.47,3,2,2,1,有,13980000,140545,,0.0,0,59.99,0.0,15.64,1
中正區,房地(土地+建物)+車位,9.78,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,138.16,2,2,1,1,有,18700000,135350,坡道平面,0.0,2500000,105.48,2.36,12.26,1
中正區,土地,31.99,,,其他,,,0.0,0,0,0,1,無,12000000,375117,,0.0,0,0.0,0.0,0.0,0
萬華區,房地(土地+建物),76.0,全,一層,透天厝,住家用,加強磚造,38.02,6,3,3,1,無,13500000,355076,,0.0,0,38.02,0.0,0.0,0
萬華區,房地(土地+建物)+車位,9.09,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,121.13,2,1,1,1,有,24180000,199620,坡道平面,25.35,0,52.87,6.34,6.34,1
萬華區,房地(土地+建物),27.4,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,102.47,4,2,2,1,無,12850000,125403,,0.0,0,85.27,0.0,17.2,0
中山區,房地(土地+建物),9.0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,41.75,1,1,1,1,有,7500000,179641,,0.0,0,29.35,0.0,4.4,1
內湖區,房地(土地+建物),71.86,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,142.14,3,2,2,1,無,19500000,137189,,0.0,0,82.51,0.0,9.53,0
中山區,房地(土地+建物),43.31,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,142.84,2,2,1,1,有,30000000,210025,,0.0,0,71.24,0.0,7.62,1
中山區,房地(土地+建物)+車位,15.77,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,201.33,3,2,2,1,有,47500000,261385,坡道平面,27.64,2100000,100.63,2.64,10.84,1
中山區,房地(土地+建物),21.12,三層，陽台，電梯樓梯間,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,164.21,4,1,2,1,有,33500000,204007,,0.0,0,164.21,0.0,0.0,1
中山區,車位,2.37,地下層,七層,其他,見使用執照,鋼筋混凝土造,40.09,0,0,0,1,有,3700000,,坡道平面,0.0,3700000,0.0,0.0,0.0,1
中山區,房地(土地+建物),31.0,三層,三層,公寓(5樓含以下無電梯),,加強磚造,75.53,3,2,1,1,無,16620000,220045,,0.0,0,75.53,0.0,0.0,0
中山區,房地(土地+建物),3.16,九層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,51.9,1,1,1,1,有,11460000,220809,,0.0,0,26.34,1.03,1.81,1
內湖區,土地,5.2,,,其他,,,0.0,0,0,0,1,無,1040000,200000,,0.0,0,0.0,0.0,0.0,0
內湖區,房地(土地+建物),29.35,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,97.51,3,2,2,1,無,6800000,69736,,0.0,0,88.19,0.0,9.32,0
中山區,房地(土地+建物),5.89,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,34.38,1,0,1,1,無,5380000,156486,,0.0,0,25.04,0.69,3.37,1
內湖區,房地(土地+建物)+車位,78.63,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,231.58,5,2,2,1,有,39200000,183381,坡道平面,31.45,2500000,126.92,2.49,13.15,1
內湖區,房地(土地+建物)+車位,45.36,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,120.55,3,2,2,1,有,21300000,176690,坡道平面,0.0,0,69.08,0.0,7.64,1
中山區,房地(土地+建物)+車位,8.61,三層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,44.9,1,1,1,1,有,7200000,203168,坡道機械,15.86,1300000,12.52,0.0,4.27,1
內湖區,房地(土地+建物)+車位,17.43,十一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,114.42,1,2,1,1,有,20800000,210104,坡道平面,29.7,3000000,48.1,4.49,5.02,1
中山區,房地(土地+建物),5.94,十一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,53.14,0,0,0,0,有,14000000,263455,,0.0,0,37.56,0.0,0.0,1
中山區,房地(土地+建物)+車位,14.32,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,71.8,1,1,1,1,有,15700000,218663,塔式車位,11.38,0,30.3,7.89,0.0,1
內湖區,房地(土地+建物),31.82,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,111.08,3,2,2,1,無,16850000,151692,,0.0,0,86.82,0.0,11.86,0
南港區,房地(土地+建物)+車位,9.65,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,133.89,2,2,1,1,有,26180000,195534,坡道機械,48.32,0,51.45,2.06,4.04,1
南港區,房地(土地+建物),20.7,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,86.48,2,1,1,1,有,19600000,226642,,0.0,0,56.55,0.84,5.21,1
信義區,車位,0.0,,,其他,,,31.55,0,0,0,1,有,1500000,,塔式車位,31.55,1500000,0.0,0.0,0.0,0
松山區,房地(土地+建物),26.42,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,99.72,3,2,2,1,無,18000000,180505,,0.0,0,78.47,0.0,9.48,0
信義區,房地(土地+建物),26.2,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,93.13,3,2,1,1,無,16950000,182004,,0.0,0,81.16,0.0,11.97,0
南港區,房地(土地+建物),42.5,一層，騎樓,二層,公寓(5樓含以下無電梯),住家用,加強磚造,81.82,0,0,1,1,無,16200000,197996,,0.0,0,81.82,0.0,0.0,0
南港區,房地(土地+建物)+車位,12.1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,52.73,1,0,0,1,有,10500000,199128,坡道機械,9.93,0,20.98,1.59,4.04,1
士林區,房地(土地+建物)+車位,83.47,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,215.66,4,2,2,1,有,46500000,241069,坡道平面,33.14,2500000,123.18,3.68,16.43,1
士林區,房地(土地+建物),44.93,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,128.15,3,2,2,1,無,14850000,115880,,0.0,0,104.94,0.55,9.88,0
士林區,土地,36.57,,,其他,,,0.0,0,0,0,1,無,2698000,73776,,0.0,0,0.0,0.0,0.0,0
士林區,土地,182.83,,,其他,,,0.0,0,0,0,1,無,13493000,73801,,0.0,0,0.0,0.0,0.0,0
士林區,土地,10.41,,,其他,,,0.0,0,0,0,0,無,699940,67237,,0.0,0,0.0,0.0,0.0,0
北投區,房地(土地+建物),14.82,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,64.55,1,1,1,1,有,6900000,106894,,0.0,0,40.9,0.0,10.8,1
士林區,房地(土地+建物),20.41,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,89.43,5,3,2,1,無,13880000,155205,,0.0,0,71.53,0.0,2.71,0
北投區,土地,610.44,,,其他,,,0.0,0,0,0,1,無,276990000,453755,,0.0,0,0.0,0.0,0.0,0
北投區,房地(土地+建物),5.68,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,39.55,1,1,1,1,有,4950000,125158,,0.0,0,26.42,0.0,5.87,1
北投區,房地(土地+建物)+車位,66.91,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,396.5,4,2,3,1,有,51000000,174751,坡道平面,161.88,10000000,152.68,0.0,21.03,1
北投區,房地(土地+建物),81.0,全,二層,透天厝,住家用,加強磚造,117.32,5,3,3,1,無,22300000,190078,,0.0,0,117.32,0.0,0.0,0
士林區,房地(土地+建物),26.64,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,131.47,3,2,2,1,有,25200000,191679,,0.0,0,99.0,10.06,0.0,1
士林區,土地,8.87,,,其他,,,0.0,0,0,0,1,無,593620,66924,,0.0,0,0.0,0.0,0.0,0
士林區,土地,7.39,,,其他,,,0.0,0,0,0,0,無,493945,66840,,0.0,0,0.0,0.0,0.0,0
士林區,土地,6.93,,,其他,,,0.0,0,0,0,0,無,464264,66993,,0.0,0,0.0,0.0,0.0,0
北投區,房地(土地+建物)+車位,30.17,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,188.73,2,2,2,1,有,37000000,227197,坡道平面,38.2,2800000,84.56,6.28,10.02,1
北投區,房地(土地+建物)+車位,37.11,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,182.62,4,2,2,1,有,24200000,132516,坡道平面,0.0,0,99.78,5.22,14.05,1
大安區,房地(土地+建物),7.13,五層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,38.5,1,1,1,1,有,11750000,305195,,0.0,0,21.9,0.53,2.42,1
文山區,土地,1995.0,,,其他,,,0.0,0,0,0,1,無,3800000,1905,,0.0,0,0.0,0.0,0.0,0
文山區,車位,1.95,地下一層,七層,其他,見使用執照,鋼筋混凝土造,15.03,0,0,0,1,有,2000000,,坡道機械,0.0,2000000,0.0,0.0,0.0,1
文山區,房地(土地+建物),0.98,地下一層,七層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,15.03,0,0,0,0,有,400000,26613,,0.0,0,15.03,0.0,0.0,1
大同區,房地(土地+建物),27.38,二層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,81.97,3,1,1,1,無,10300000,125656,,0.0,0,70.85,0.0,11.12,0
中山區,房地(土地+建物),61.5,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,174.01,4,2,2,1,無,30300000,174128,,0.0,0,146.65,0.0,27.36,0
內湖區,房地(土地+建物)+車位,15.64,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,69.75,1,2,1,1,有,19500000,273800,其他,6.2,2100000,34.59,0.8,4.93,1
中山區,房地(土地+建物),1.65,九層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,20.43,0,1,0,1,有,4530000,221733,,0.0,0,13.37,0.0,3.15,1
中山區,房地(土地+建物),1.92,九層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,22.84,1,0,1,1,有,5070000,221979,,0.0,0,15.08,0.0,3.35,1
內湖區,房地(土地+建物)+車位,26.03,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,311.2,3,2,3,1,有,64500000,246581,坡道平面,69.9,5000000,165.49,12.84,13.29,1
